"","id","name","top","bottom","hue","value","chroma","thickness","Calhaus","Cascalho","TFSA","pH","P","Na","K","Ca","Mg","Al","H_AL","C","H","N","SM","BD","PD","clay","sand","silt","textural_class","soil_class","UM","DEM","slope","aspect","northernness","plan_curv","prof_curv","convergence","cat_area","twi","ls_factor","rsp","chnd","chnb","band1","band2","band3","band4","band5","NDVI","SAVI","X","Y"
"323","P6","Btg1",44,66,"10YR",4,2,22,NA,NA,NA,4.9,18,0.252,0.01,1.6,0.7,1.7,5.8,6,NA,NA,12.3,1.58,"2.57",216,703,81,NA,"PLANOSSOLO HÁPLICO Distrófico gleissólico","UM1",19.4947032928467,1.49053561687469,335.940002441406,155.940002441406,-0.00627862429246306,-0.00422037625685334,-12.0283279418945,7550.56103515625,12.6006116867065,0.211135432124138,0.0184896141290665,0.151945114135742,19.3427581787109,0.120600000023842,0.166600003838539,0.122100003063679,0.303600013256073,0.655799984931946,0.686077892780304,0.626457452774048,635924.139999666,7483562.21992333
"324","P6","Btg2",66,110,"10YR",5,2,44,NA,NA,NA,4.9,15,0.794,0.04,4.7,4.6,5.4,14.4,6.5,NA,NA,16.2,1.56,"2.4900000000000002",398,376,226,NA,"PLANOSSOLO HÁPLICO Distrófico gleissólico","UM1",19.4947032928467,1.49053561687469,335.940002441406,155.940002441406,-0.00627862429246306,-0.00422037625685334,-12.0283279418945,7550.56103515625,12.6006116867065,0.211135432124138,0.0184896141290665,0.151945114135742,19.3427581787109,0.120600000023842,0.166600003838539,0.122100003063679,0.303600013256073,0.655799984931946,0.686077892780304,0.626457452774048,635924.139999666,7483562.21992333
"325","P6","Cg",110,120,"2.5Y",6,3,10,NA,NA,NA,4.7,16,0.971,0.04,6.5,6.3,6.2,14.2,3.9,NA,NA,14.6,1.5,"2.46",365,508,127,NA,"PLANOSSOLO HÁPLICO Distrófico gleissólico","UM1",19.4947032928467,1.49053561687469,335.940002441406,155.940002441406,-0.00627862429246306,-0.00422037625685334,-12.0283279418945,7550.56103515625,12.6006116867065,0.211135432124138,0.0184896141290665,0.151945114135742,19.3427581787109,0.120600000023842,0.166600003838539,0.122100003063679,0.303600013256073,0.655799984931946,0.686077892780304,0.626457452774048,635924.139999666,7483562.21992333
"326","P7","A1",0,7,"10YR",3,2,7,NA,NA,NA,5.2,87,0.053,0.09,2.6,2.4,0.3,6.9,12.7,NA,NA,2.9,1.33,"2.4500000000000002",74,807,119,NA,"PLANOSSOLO HÁPLICO Distrófico arênico","UM2",21.9852466583252,4.35968637466431,299.937347412109,119.937347412109,-0.000197662506252527,0.000227226410061121,0.136734887957573,529.333984375,8.17644214630127,0.435490489006042,0.222690150141716,2.71539497375488,19.2698516845703,0.128499999642372,0.180299997329712,0.150199994444847,0.314300000667572,0.618399977684021,0.609159529209137,0.553602397441864,636003.609999666,7483563.17992333
"327","P7","A2",7,16,"10YR",3,2,9,NA,NA,NA,5.2,37,0.053,0.05,1.1,1,0.3,6,5.9,NA,NA,2.5,1.51,"2.54",45,865,90,NA,"PLANOSSOLO HÁPLICO Distrófico arênico","UM2",21.9852466583252,4.35968637466431,299.937347412109,119.937347412109,-0.000197662506252527,0.000227226410061121,0.136734887957573,529.333984375,8.17644214630127,0.435490489006042,0.222690150141716,2.71539497375488,19.2698516845703,0.128499999642372,0.180299997329712,0.150199994444847,0.314300000667572,0.618399977684021,0.609159529209137,0.553602397441864,636003.609999666,7483563.17992333
"328","P7","AE",16,26,"10YR",4,3,10,NA,NA,NA,5.2,17,0.053,0.02,1,0.8,0.3,4.9,5.1,NA,NA,1.2,1.35,"2.44",34,859,107,NA,"PLANOSSOLO HÁPLICO Distrófico arênico","UM2",21.9852466583252,4.35968637466431,299.937347412109,119.937347412109,-0.000197662506252527,0.000227226410061121,0.136734887957573,529.333984375,8.17644214630127,0.435490489006042,0.222690150141716,2.71539497375488,19.2698516845703,0.128499999642372,0.180299997329712,0.150199994444847,0.314300000667572,0.618399977684021,0.609159529209137,0.553602397441864,636003.609999666,7483563.17992333
"329","P7","E1",26,41,"2.5Y",4,2,15,NA,NA,NA,5.2,7,0.04,0.01,1,0.7,0.2,2.4,0.5,NA,NA,1.1,1.49,"2.57",41,851,108,NA,"PLANOSSOLO HÁPLICO Distrófico arênico","UM2",21.9852466583252,4.35968637466431,299.937347412109,119.937347412109,-0.000197662506252527,0.000227226410061121,0.136734887957573,529.333984375,8.17644214630127,0.435490489006042,0.222690150141716,2.71539497375488,19.2698516845703,0.128499999642372,0.180299997329712,0.150199994444847,0.314300000667572,0.618399977684021,0.609159529209137,0.553602397441864,636003.609999666,7483563.17992333
"330","P7","E2",41,52,"2.5Y",4,4,11,NA,NA,NA,5,9,0.044,0.01,0.9,0.8,0.4,1.9,6.8,NA,NA,2.7,1.48,"2.57",43,857,100,NA,"PLANOSSOLO HÁPLICO Distrófico arênico","UM2",21.9852466583252,4.35968637466431,299.937347412109,119.937347412109,-0.000197662506252527,0.000227226410061121,0.136734887957573,529.333984375,8.17644214630127,0.435490489006042,0.222690150141716,2.71539497375488,19.2698516845703,0.128499999642372,0.180299997329712,0.150199994444847,0.314300000667572,0.618399977684021,0.609159529209137,0.553602397441864,636003.609999666,7483563.17992333
"331","P7","E3",52,67,"2.5Y",4,4,15,NA,NA,NA,4.7,7,0.031,0.01,1,0.8,0.7,2.4,1.1,NA,NA,5.7,1.44,"2.56",85,819,96,NA,"PLANOSSOLO HÁPLICO Distrófico arênico","UM2",21.9852466583252,4.35968637466431,299.937347412109,119.937347412109,-0.000197662506252527,0.000227226410061121,0.136734887957573,529.333984375,8.17644214630127,0.435490489006042,0.222690150141716,2.71539497375488,19.2698516845703,0.128499999642372,0.180299997329712,0.150199994444847,0.314300000667572,0.618399977684021,0.609159529209137,0.553602397441864,636003.609999666,7483563.17992333
"332","P7","BE",67,97,"10YR",4,4,30,NA,NA,NA,4.9,6,0.053,0.01,1.4,1.1,0.9,4.7,1.3,NA,NA,5,1.57,"2.56",118,759,123,NA,"PLANOSSOLO HÁPLICO Distrófico arênico","UM2",21.9852466583252,4.35968637466431,299.937347412109,119.937347412109,-0.000197662506252527,0.000227226410061121,0.136734887957573,529.333984375,8.17644214630127,0.435490489006042,0.222690150141716,2.71539497375488,19.2698516845703,0.128499999642372,0.180299997329712,0.150199994444847,0.314300000667572,0.618399977684021,0.609159529209137,0.553602397441864,636003.609999666,7483563.17992333
"333","P7","Btg1",97,127,"10YR",5,2,30,NA,NA,NA,4.7,4,0.066,0.01,1.1,1,1.5,5.1,1.7,NA,NA,4.8,1.45,"2.59",247,675,78,NA,"PLANOSSOLO HÁPLICO Distrófico arênico","UM2",21.9852466583252,4.35968637466431,299.937347412109,119.937347412109,-0.000197662506252527,0.000227226410061121,0.136734887957573,529.333984375,8.17644214630127,0.435490489006042,0.222690150141716,2.71539497375488,19.2698516845703,0.128499999642372,0.180299997329712,0.150199994444847,0.314300000667572,0.618399977684021,0.609159529209137,0.553602397441864,636003.609999666,7483563.17992333
"334","P7","Btg2",127,160,"10YR",5,3,33,NA,NA,NA,4.9,7,0.057,0.01,1.3,1,1.2,4.3,3.9,NA,NA,4.1,1.54,"2.62",261,693,46,NA,"PLANOSSOLO HÁPLICO Distrófico arênico","UM2",21.9852466583252,4.35968637466431,299.937347412109,119.937347412109,-0.000197662506252527,0.000227226410061121,0.136734887957573,529.333984375,8.17644214630127,0.435490489006042,0.222690150141716,2.71539497375488,19.2698516845703,0.128499999642372,0.180299997329712,0.150199994444847,0.314300000667572,0.618399977684021,0.609159529209137,0.553602397441864,636003.609999666,7483563.17992333
